21.25,662,178,1
21.25,662,177,2
21.25,662,177,2
21.25,662,177,1
21.25,662,177,1
21.25,661,177,2
21.25,662,177,2
21.25,662,177,2
21.25,662,177,1
21.25,661,177,2
21.25,661,178,1
21.25,661,177,1
21.25,661,178,1
21.25,661,177,2
21.25,661,177,1
21.25,661,177,1
21.25,661,177,2
21.25,661,178,2
21.25,660,177,1
21.25,660,178,1
21.00,660,178,1
21.00,659,177,2
21.00,659,177,1
21.00,659,178,1
21.00,659,177,2
21.00,659,177,2
21.00,659,178,1
21.00,659,178,1
21.00,659,177,2
21.00,659,177,1
21.00,659,177,1
21.00,659,178,1
21.00,659,177,2
21.00,659,178,1
21.00,658,177,1
21.00,658,177,2
21.00,658,177,2
21.00,658,177,1
21.00,658,178,1
21.00,658,177,2
21.00,658,178,1
21.00,658,177,1
21.00,658,178,1
21.00,658,178,2
21.00,658,177,1
21.00,658,177,1
21.00,658,177,2
21.00,658,177,3
21.00,657,177,1
21.00,657,178,1
21.00,658,178,2
21.00,657,177,1
21.00,657,177,1
21.00,657,178,1
21.00,657,177,2
21.00,657,177,1
21.00,657,177,1
21.00,657,178,2
21.00,657,177,2
21.00,657,177,1
21.00,657,179,1
21.00,657,177,2
21.00,657,177,2
21.00,657,177,1
21.00,657,178,1
21.00,657,177,2
21.00,657,177,1
21.00,657,178,1
21.00,656,178,1
21.00,656,177,2
21.00,656,177,1
21.00,656,177,1
21.00,656,177,2
21.00,656,177,2
21.00,656,178,1
21.00,656,177,1
21.00,656,177,2
21.00,656,178,2
21.00,656,177,1
21.00,655,178,1
21.00,656,177,2
21.00,656,177,2
21.00,655,177,1
21.00,655,178,1
21.00,656,178,2
21.00,655,177,1
21.00,655,177,1
21.00,655,178,1
21.00,655,177,2
21.00,655,177,1
21.00,655,177,1
21.00,655,177,3
21.00,654,177,2
21.00,655,177,1
21.00,655,178,1
21.00,655,177,2
21.00,654,177,2
21.00,655,177,1
21.00,655,178,1
21.00,654,177,2
21.00,654,177,1
21.00,654,178,1
21.00,654,178,1
21.00,654,177,2
21.00,654,177,1
21.00,654,177,1
21.00,654,177,2
21.00,654,177,2
21.00,654,178,1
21.00,654,178,1
21.00,653,177,2
21.00,654,178,1
21.00,654,177,1
21.00,653,178,1
21.00,653,177,2
21.00,654,177,1
21.00,654,178,1
21.00,653,177,2
21.00,653,178,1
21.00,654,177,1
21.00,653,178,1
21.00,653,177,2
21.00,653,177,1
21.00,653,177,1
21.00,653,178,1
21.00,653,177,3
21.00,653,177,1
21.00,653,177,1
21.00,653,178,2
21.00,653,177,2
21.00,653,177,1
21.00,653,178,1
21.00,653,177,2
21.00,653,177,1
21.00,653,177,1
21.00,653,179,1
21.00,653,177,2
21.00,654,177,1
21.00,653,177,1
21.00,653,178,1
21.00,653,177,2
21.00,653,177,1
21.00,654,177,2
21.00,653,178,1
21.00,653,177,2
21.00,653,178,1
21.00,654,177,1
21.00,654,177,2
21.00,654,177,1
21.00,654,177,1
21.00,655,178,1
21.00,654,177,2
21.00,654,178,1
21.00,653,177,1
21.00,652,177,2
21.00,652,177,2
20.75,651,177,1
20.75,650,178,1
20.75,649,177,2
20.75,649,177,2
20.75,648,177,1
20.50,647,178,1
20.50,647,178,2
20.50,646,177,1
20.50,646,177,1
20.50,646,177,2
20.50,645,177,1
20.50,645,177,1
20.25,645,178,1
20.25,645,178,2
20.25,644,177,1
20.25,644,177,1
20.25,644,179,1
20.25,644,177,2
20.25,644,177,1
20.25,643,177,1
20.25,643,178,2
20.25,643,177,2
20.25,643,177,1
20.25,643,179,2
20.25,643,177,1
20.25,642,177,1
20.25,642,177,2
20.25,642,177,2
20.25,643,178,2
20.25,642,177,1
20.25,642,178,1
20.25,642,178,1
20.25,642,177,2
20.25,642,177,1
20.25,642,177,1
20.25,642,178,1
20.25,642,177,2
20.25,642,178,1
20.25,642,177,1
20.25,642,178,1
20.25,642,177,2
20.00,642,178,1
20.00,641,177,2
20.00,641,177,1
20.00,642,177,1
20.00,642,178,2
20.00,641,177,2
20.00,641,177,1
20.00,641,178,1
20.00,641,178,1
20.00,642,177,2
20.00,642,177,2
20.00,641,178,1
20.00,641,178,1
20.00,641,177,2
20.00,642,177,1
20.00,641,178,1
20.00,641,177,2
20.00,641,178,1
20.00,641,177,1
20.00,641,177,2
20.00,641,180,1
20.00,641,177,2
20.00,641,177,2
20.00,641,177,1
20.00,641,179,1
20.00,641,177,2
20.00,641,179,1
20.00,641,178,2
20.00,641,179,1
20.00,640,177,2
20.00,640,177,1
20.00,640,178,1
20.00,640,178,1
20.00,640,177,2
20.00,640,178,1
20.00,640,177,1
20.00,637,177,1
20.00,637,178,1
20.00,636,177,2
20.00,636,177,1
20.00,636,178,1
20.00,635,177,2
20.00,635,177,2
20.00,635,178,1
20.00,635,178,1
20.00,635,177,2
20.00,635,177,1
20.00,635,177,1
20.00,634,178,1
20.00,634,177,2
20.00,634,178,1
20.00,634,177,1
20.00,632,179,1
19.75,629,177,1
19.50,624,177,2
19.00,619,179,1
18.75,613,179,1
18.50,607,178,1
18.25,602,179,1
18.25,596,178,2
18.00,592,179,1
17.75,587,180,1
17.50,582,178,2
17.50,578,179,1
17.25,573,179,1
17.25,568,180,2
17.00,564,179,1
17.00,560,179,1
17.00,556,179,2
16.75,553,179,2
16.75,549,179,1
16.75,546,179,1
16.75,543,178,2
16.50,540,180,1
16.50,537,179,1
16.50,534,178,2
16.50,531,179,1
16.50,529,179,2
16.25,527,178,2
16.25,525,179,1
16.25,523,179,1
16.25,521,178,2
16.25,519,179,1
16.25,517,179,1
16.25,515,180,2
16.25,513,179,1
16.25,512,179,1
16.00,511,179,2
16.00,511,180,1
16.00,509,179,1
16.00,508,179,1
16.00,507,178,2
16.00,506,180,1
16.00,504,179,1
16.00,504,178,2
16.00,503,179,1
16.00,502,180,1
16.00,502,179,2
16.00,502,178,2
16.00,501,179,1
16.00,500,180,1
16.00,499,178,2
16.00,499,179,1
16.00,498,179,1
16.00,498,179,2
16.00,497,179,1
16.00,497,179,1
16.00,497,179,2
16.00,497,180,1
16.00,496,179,1
16.00,496,179,1
16.00,495,178,2
16.00,495,180,1
16.00,495,179,1
16.00,495,178,2
16.00,495,179,1
16.00,495,179,1
16.00,495,179,2
16.00,494,179,1
16.00,493,179,1
16.00,493,179,1
16.00,493,178,2
16.00,493,179,1
16.00,493,180,1
16.00,493,178,2
16.00,493,179,1
16.00,493,179,1
16.00,493,179,2
16.00,493,179,1
16.00,492,179,1
15.75,490,180,1
16.00,491,179,2
16.00,492,180,1
15.75,491,179,1
15.75,491,178,2
15.75,489,179,1
15.75,490,179,1
15.75,490,178,2
15.75,490,180,1
